#{"t_start": 1747922318.6042864, "env_id": "None"}
r,l,t
0.5865617,288,3560.335221
1.4661207,288,3560.335314
-0.35941136,288,3560.335411
2.1147847,288,3560.335513
4.14719,288,3560.335604
0.33654013,288,3560.335704
2.272137,288,3560.335805
0.83089405,288,3560.335908
1.5597745,288,3560.336005
3.3246872,288,3560.33612
2.55805,288,3560.33622
1.8495936,288,3560.336314
-1.0944136,288,3560.336411
0.97074103,288,3560.336514
0.31204978,288,3560.336613
-0.18854612,288,3560.336713
2.0959334,288,3560.336805
-1.1232557,288,3560.336902
4.86303,288,3560.337
1.3672894,288,3560.337097
0.5320259,288,3560.337197
-0.5269422,288,3560.337306
0.6505274,288,3560.337408
0.061163872,288,3560.337512
-0.57400393,288,3560.337609
-1.2997895,288,3560.337707
1.6285741,288,3560.337803
1.2931669,288,3560.337899
-1.1085094,288,3560.337998
-1.2986412,288,3560.338093
0.39863595,288,3560.338193
-0.19131376,288,3560.338289
0.33968276,288,3560.338388
1.208669,288,3560.338486
0.45223606,288,3560.338584
3.5197954,288,3560.338685
0.2077687,288,3560.338814
0.28407538,288,3560.338916
-1.2839592,288,3560.339012
1.7099957,288,3560.339108
2.8310568,288,3560.33921
1.659746,288,3560.339304
1.4982285,288,3560.339401
-0.074725494,288,3560.339504
1.612729,288,3560.339605
0.021131378,288,3560.339718
1.8113974,288,3560.33982
0.48140335,288,3560.339925
1.4370358,288,3560.340026
1.5968422,288,3560.340129
0.1599046,288,3560.340232
0.29532236,288,3560.340333
0.06093253,288,3560.340435
1.5593301,288,3560.340538
1.0472194,288,3560.340676
1.1852245,288,3560.340776
-0.42267063,288,3560.340878
-0.13959116,288,3560.340973
0.39072344,288,3560.341073
1.9136392,288,3560.341173
0.65330106,288,3560.341272
0.15048696,288,3560.341367
0.6708936,288,3560.341465
-0.5888156,288,3560.341567
0.6063602,288,3560.341663
-0.187668,288,3560.341761
0.5882892,288,3560.341855
2.795263,288,3560.341954
0.117257565,288,3560.342053
-1.1402496,288,3560.342151
1.2149034,288,3560.342249
1.2543893,288,3560.342342
0.55679333,288,3560.342441
2.0856094,288,3560.342583
0.81355023,288,3560.342684
-1.2012978,288,3560.342782
-0.7622623,288,3560.342897
0.30406624,288,3560.342991
1.5076662,288,3560.34309
-1.8695751,288,3560.343193
-0.7165022,288,3560.343291
1.6596661,288,3560.34339
4.826943,288,3560.343529
4.4480457,288,3560.343637
0.038118247,288,3560.343739
0.16642907,288,3560.343833
-1.7771281,288,3560.343929
0.61296195,288,3560.344026
-1.5217683,288,3560.344124
-0.7767149,288,3560.344221
0.48074546,288,3560.344323
-0.06414671,288,3560.344422
-0.71551114,288,3560.344522
1.2516965,288,3560.344623
-0.78454816,288,3560.344717
0.7435601,288,3560.344809
-0.99078107,288,3560.344901
2.1020129,288,3560.344995
1.2380396,288,3560.345093
0.6935165,288,3560.345194
0.67220813,288,3560.345286
1.7214717,288,3560.345386
0.6887381,288,3560.345486
0.7910689,288,3560.345582
1.2643708,288,3560.345684
1.0947039,288,3560.345777
1.1304817,288,3560.345882
0.3067575,288,3560.345978
-0.1705569,288,3560.346074
-0.013590245,288,3560.346176
2.284075,288,3560.346289
2.0108917,288,3560.346396
-0.9594002,288,3560.346507
2.8020442,288,3560.34661
-0.09565551,288,3560.34674
0.47347307,288,3560.346845
0.6018959,288,3560.346942
1.5419779,288,3560.347037
0.37539795,288,3560.347136
0.4752509,288,3560.347233
0.10428676,288,3560.34733
2.000644,288,3560.347421
1.3277837,288,3560.347517
2.125427,288,3560.347609
-0.4835851,288,3560.347707
1.7203909,288,3560.3478
2.5486636,288,3717.878324
-0.81316847,288,3717.878636
-0.12934947,288,3717.878798
1.7213612,288,3717.878908
-0.5588885,288,3717.879008
-0.60807115,288,3717.879112
0.44277146,288,3717.87921
0.39373294,288,3717.87931
0.19540514,288,3717.879411
0.3824408,288,3717.879512
-0.900537,288,3717.879615
-0.5269021,288,3717.879715
0.67914945,288,3717.879814
0.4146915,288,3717.879923
-0.20538361,288,3717.880023
1.6636914,288,3717.880121
-0.20047277,288,3717.880221
2.4191418,288,3717.880335
0.050135203,288,3717.880439
0.8392232,288,3717.880543
-0.5862319,288,3717.880644
-0.029219141,288,3717.880759
0.28446275,288,3717.880875
1.1488415,288,3717.880976
-0.40466908,288,3717.881076
0.85535866,288,3717.881175
-0.28676754,288,3717.881272
1.2572635,288,3717.881371
-1.1174506,288,3717.88148
-0.24957965,288,3717.881608
3.2353613,288,3717.881708
0.45454642,288,3717.881806
-0.004477776,288,3717.881914
1.4707361,288,3717.882024
-0.19824483,288,3717.882124
-0.3651096,288,3717.882219
-0.8165455,288,3717.882317
0.50315887,288,3717.882417
0.7729029,288,3717.88252
0.13603613,288,3717.882622
0.28640348,288,3717.882725
-0.530975,288,3717.882827
0.6781687,288,3717.882952
0.74695396,288,3717.883056
-0.87802863,288,3717.883152
1.270796,288,3717.883249
-1.1236521,288,3717.883348
-1.5139397,288,3717.883498
1.2250787,288,3717.883606
0.461556,288,3717.883703
0.11563869,288,3717.883798
1.3752288,288,3717.883897
2.1501057,288,3717.883997
0.086646676,288,3717.884131
-0.29627013,288,3717.88423
1.3941754,288,3717.884359
2.9224133,288,3717.884477
1.5904206,288,3717.884581
0.00043023285,288,3717.884708
1.5589445,288,3717.884806
-0.11983826,288,3717.884904
2.0865328,288,3717.885004
-1.0257585,288,3717.885106
0.40308636,288,3717.885213
0.25144574,288,3717.885314
-0.7723349,288,3717.885435
-1.4599686,288,3717.885546
0.60386896,288,3717.885648
-0.21233813,288,3717.885761
2.1303039,288,3717.885881
1.1725585,288,3717.885989
-1.5752851,288,3717.886091
0.08282367,288,3717.88619
1.4387559,288,3717.886292
-0.81904465,288,3717.886389
-0.44508016,288,3717.886487
0.48429185,288,3717.886585
1.6341876,288,3717.886687
0.8200917,288,3717.886785
-1.329579,288,3717.886916
0.41225913,288,3717.88705
0.30790442,288,3717.88715
-1.1099913,288,3717.887248
-0.6080546,288,3717.887351
2.0945244,288,3717.887449
-0.30523384,288,3717.887548
1.5936413,288,3717.887645
0.8289404,288,3717.887743
0.08398546,288,3717.887842
1.3687308,288,3717.88794
-0.96044475,288,3717.888036
0.35713384,288,3717.888136
0.8081695,288,3717.888232
0.18722011,288,3717.888332
-0.51928586,288,3717.888429
-0.9626095,288,3717.88853
1.8193117,288,3717.888626
-0.74167985,288,3717.888722
-1.0375081,288,3717.88885
-0.1690917,288,3717.888945
-1.0359448,288,3717.889042
0.58823633,288,3717.889139
0.5209893,288,3717.889235
-0.27614865,288,3717.889333
1.1296208,288,3717.889429
-1.2209477,288,3717.889532
0.5762864,288,3717.889627
0.11748475,288,3717.889722
-0.20224072,288,3717.889826
-0.39266336,288,3717.889922
-0.4031916,288,3717.890017
0.1750277,288,3717.890117
-1.7309922,288,3717.890215
-0.37738797,288,3717.890309
-0.8525001,288,3717.890403
0.8988032,288,3717.890501
0.5722806,288,3717.890598
0.87649804,288,3717.890695
0.18615073,288,3717.89079
-0.111450836,288,3717.890887
-0.81526315,288,3717.890983
0.26107782,288,3717.891079
-0.34202608,288,3717.891175
-0.2616655,288,3717.891268
-0.8818759,288,3717.891379
-0.001405186,288,3717.891486
-0.4366489,288,3717.891587
-0.46580666,288,3717.891685
-0.6247265,288,3717.891779
-0.8016184,288,3717.891874
0.2804948,288,3717.891969
-1.1222568,288,3717.892116
0.20829733,288,3717.892217
0.823097,288,3717.892313
0.055397574,288,3717.892406
1.2842622,288,3717.892505
1.9522722,288,3717.892599
0.0379165,288,3717.892694
1.7913569,288,3717.89279
-1.6053616,288,3717.892887
1.0456979,288,3717.892982
-1.2883441,288,3717.893078
1.5175861,288,3717.893175
1.4725261,288,3717.893272
1.0129067,288,3717.893395
0.16814347,288,3717.893496
1.0305685,288,3717.893593
2.0227666,288,3717.893697
-0.18024258,288,3717.893799
5.063261,288,3717.893898
-0.36480817,288,3717.893995
-1.0846441,288,3717.894096
0.90092033,288,3717.894191
-0.5983328,288,3717.894287
0.20570602,288,3717.894381
2.2220538,288,3717.894475
2.294884,288,3717.894575
1.2901684,288,3717.894677
1.5635881,288,3717.894774
-0.14706685,288,3717.894875
0.59494084,288,3717.894972
2.880691,288,3717.895068
1.2275925,288,3717.895166
2.0813394,288,3717.895263
-0.1307431,288,3717.895361
0.85458475,288,3717.895458
1.3746749,288,3717.895553
1.4545121,288,3717.89565
0.34645987,288,3717.895749
-0.7708975,288,3717.895846
-0.7314595,288,3717.895942
-0.58586985,288,3717.896042
-1.9234324,288,3717.89614
-0.22943425,288,3717.896237
0.32818508,288,3717.896334
2.1330945,288,3717.896441
0.21208961,288,3717.896548
0.92884773,288,3717.896652
2.625745,288,3717.896752
-0.5503208,288,3717.896849
1.3067963,288,3717.896962
0.86570585,288,3717.897064
0.118446626,288,3717.897175
0.29798976,288,3717.897272
0.8860825,288,3717.897368
0.74896413,288,3717.89747
-1.3761959,288,3717.897566
-1.2820541,288,3717.897665
3.398588,288,3717.897768
-0.5148307,288,3717.897865
-1.2375256,288,3717.897986
0.14779054,288,3717.898084
-1.4452872,288,3717.898178
5.3327355,288,3717.898274
0.59125996,288,3717.898372
-0.44441605,288,3717.898502
0.30703214,288,3717.898601
0.69475335,288,3717.89871
-0.010738272,288,3717.898816
2.5297477,288,3717.898916
0.064404905,288,3717.899012
-0.84988445,288,3717.89911
0.39370844,288,3717.899207
0.6981258,288,3717.899303
-0.8111585,288,3717.89941
-0.7640855,288,3717.899509
-0.1769839,288,3717.899629
-0.6768524,288,3717.899728
-0.26641536,288,3717.899825
-1.5685464,288,3717.899919
1.4390252,288,3717.900016
0.3162196,288,3717.90012
-0.22797552,288,3717.900217
-1.0492945,288,3717.900326
-0.6926603,288,3717.900435
-1.0434643,288,3717.900546
0.038745075,288,3717.9007
0.28137368,288,3717.900807
-1.356705,288,3717.900905
-1.5426036,288,3717.901
2.0593877,288,3717.901097
-0.81117487,288,3717.901205
1.5712392,288,3717.901316
-0.8022155,288,3717.901414
-1.3948182,288,3717.901511
0.74299896,288,3717.901608
0.31733292,288,3717.901712
-0.12574355,288,3717.901808
0.5143168,288,3717.901906
1.0730538,288,3717.902001
-0.02665133,288,3717.902102
-0.4267901,288,3717.902208
-0.99417925,288,3717.902305
-0.38392344,288,3717.902402
0.2082755,288,3717.902499
1.5171613,288,3717.902597
0.5566559,288,3717.902694
0.40093955,288,3717.902792
2.0778108,288,3717.902889
-0.256077,288,3717.902984
-0.608947,288,3717.903082
0.99887013,288,3717.90318
-0.84766525,288,3717.903298
-0.42380932,288,3717.903396
0.93991166,288,3717.903517
2.591479,288,3717.903619
0.5934437,288,3717.903733
-0.11602294,288,3717.903826
1.8901907,288,3717.903923
0.6424281,288,3717.90402
0.12283841,288,3717.904119
-1.0118327,288,3717.904215
-0.4157005,288,3717.904318
0.2585314,288,3717.904417
-1.1208926,288,3717.904514
0.9543133,288,3717.904614
4.369349,288,3874.334693
0.14196719,288,3874.334985
1.0315108,288,3874.335163
2.069755,288,3874.335269
0.0480161,288,3874.335438
0.28103408,288,3874.335549
1.6624316,288,3874.335653
1.5572828,288,3874.335753
0.3685105,288,3874.335851
0.86236244,288,3874.335947
-0.6814476,288,3874.336075
1.6901683,288,3874.336222
-0.41129377,288,3874.336322
2.530842,288,3874.336421
1.0948799,288,3874.336517
0.7647845,288,3874.336617
-1.3397433,288,3874.336711
-0.83413833,288,3874.336806
1.1717324,288,3874.336918
0.61054254,288,3874.337016
2.817968,288,3874.337111
3.5576885,288,3874.337208
2.0830286,288,3874.337303
0.9877415,288,3874.337399
1.9553689,288,3874.337498
0.7568039,288,3874.337601
2.921185,288,3874.337704
-0.18470353,288,3874.337804
-0.0015177215,288,3874.337912
-0.27458352,288,3874.338007
0.101025224,288,3874.338111
-0.3493807,288,3874.338212
-0.71586496,288,3874.338312
-1.5903016,288,3874.338411
-0.87084264,288,3874.338509
0.28514102,288,3874.338615
1.2647874,288,3874.338713
1.83887,288,3874.338808
0.36901698,288,3874.338907
0.5940904,288,3874.339006
1.6707683,288,3874.339103
0.85746855,288,3874.339199
-1.5663068,288,3874.339298
-1.0081233,288,3874.339397
1.2725159,288,3874.33951
-0.8966852,288,3874.339609
1.204619,288,3874.339703
-0.2459258,288,3874.339799
0.7848501,288,3874.339895
-1.2169433,288,3874.339988
3.3476818,288,3874.340086
-0.064068474,288,3874.340184
0.9995364,288,3874.340286
-0.28547356,288,3874.340381
0.5854461,288,3874.340477
0.7568644,288,3874.340579
0.80165905,288,3874.340677
0.93108284,288,3874.340777
0.78107643,288,3874.340877
0.40842086,288,3874.340973
0.61082155,288,3874.341071
-0.025359325,288,3874.341168
0.6580945,288,3874.341269
0.62758017,288,3874.341396
1.2917448,288,3874.341497
0.21954641,288,3874.341599
-0.4539262,288,3874.341696
0.51187325,288,3874.341792
-0.8704849,288,3874.341891
2.6912608,288,3874.341988
0.749945,288,3874.342088
-0.39585727,288,3874.342186
0.09043444,288,3874.342285
-0.2422978,288,3874.342381
0.15452608,288,3874.342476
1.2111204,288,3874.342582
-1.0500759,288,3874.342681
0.2693819,288,3874.342783
1.2143085,288,3874.342883
1.497408,288,3874.342981
-0.8954702,288,3874.34308
0.21854451,288,3874.343179
0.060302384,288,3874.343278
0.3190678,288,3874.343384
0.93376434,288,3874.343482
-0.63579094,288,3874.343588
0.4735144,288,3874.343691
1.2847604,288,3874.34379
1.1183714,288,3874.343914
-1.1208503,288,3874.344014
0.46836278,288,3874.344153
-0.26938894,288,3874.344275
2.744319,288,3874.344389
2.207439,288,3874.344498
0.24301434,288,3874.344656
1.4561646,288,3874.344778
0.8980865,288,3874.344948
3.0371861,288,3874.345059
0.3685118,288,3874.345161
0.9155939,288,3874.345261
1.6507269,288,3874.345392
2.5657845,288,3874.3455
2.1819305,288,3874.345606
1.9095516,288,3874.345704
1.5585221,288,3874.345802
-0.62917095,288,3874.34593
-0.95410496,288,3874.34603
0.5182729,288,3874.346131
0.42244968,288,3874.346231
0.39008585,288,3874.346349
-0.24284248,288,3874.346446
0.18773098,288,3874.346544
-0.8419004,288,3874.346648
-0.63355,288,3874.346746
-0.5098632,288,3874.34684
-0.43268284,288,3874.346938
-0.7357678,288,3874.347065
-0.07880309,288,3874.347166
1.6755545,288,3874.34726
0.9440213,288,3874.347354
0.18782926,288,3874.347451
-0.125738,288,3874.347548
-0.31325057,288,3874.347651
0.43342462,288,3874.347749
-1.0935957,288,3874.347846
2.0427847,288,3874.347941
-0.5981579,288,3874.348038
1.3754857,288,3874.348139
-1.4659773,288,3874.34825
-1.5585345,288,3874.348362
1.9646726,288,3874.34846
0.6219076,288,3874.348563
0.094670676,288,3874.348663
1.2774333,288,3874.348762
0.88867193,288,3874.348862
0.13858318,288,3874.348962
-0.06760217,288,3874.34906
0.39848876,288,3874.34916
1.8291491,288,3874.349258
1.096179,288,3874.349384
0.1550833,288,3874.349481
1.8161556,288,3874.349579
1.1835365,288,3874.349679
-0.5339783,288,3874.349778
1.2096105,288,3874.349902
1.766269,288,3874.350001
-1.0301844,288,3874.350108
0.64575374,288,3874.350218
-0.40737572,288,3874.350316
-0.017626788,288,3874.350434
1.3217084,288,3874.350535
-0.3960093,288,3874.350636
-0.5181258,288,3874.350737
-0.92037106,288,3874.350834
2.098975,288,3874.350945
-0.48536465,288,3874.351044
0.022291094,288,3874.35114
-1.0852786,288,3874.351238
-1.5889124,288,3874.351332
0.948418,288,3874.351432
-1.7156132,288,3874.351536
0.11211622,288,3874.351636
0.7761764,288,3874.351732
1.3546809,288,3874.351827
2.0336263,288,3874.351926
0.6358871,288,3874.352025
-0.9455106,288,3874.352123
0.49876246,288,3874.35225
-1.3090887,288,3874.352347
0.8385623,288,3874.35244
0.053996947,288,3874.352542
0.9159171,288,3874.352639
0.26237038,288,3874.352736
1.5864601,288,3874.352831
0.5999511,288,3874.352929
-0.8084059,288,3874.353032
-0.66189915,288,3874.353129
0.8146385,288,3874.353233
-1.0850681,288,3874.353361
-0.5256721,288,3874.353471
-0.5232234,288,3874.353617
-1.2694124,288,3874.353721
0.2533158,288,3874.353822
0.8604265,288,3874.35392
-0.24966227,288,3874.354018
0.19549492,288,3874.354117
-0.70712394,288,3874.354215
-0.18549082,288,3874.354309
0.8276652,288,3874.354403
-0.92939484,288,3874.354507
2.0507405,288,3874.354604
1.3382024,288,3874.354705
0.12486335,288,3874.354804
2.3367245,288,3874.354902
1.8045301,288,3874.355
0.5018396,288,3874.355097
-0.6308031,288,3874.355198
-0.4612805,288,3874.355294
-0.24650368,288,3874.35539
0.913655,288,3874.355486
-0.24545418,288,3874.355584
-1.5364326,288,3874.355685
1.8191122,288,3874.355778
-0.3907001,288,3874.355897
-0.9872006,288,3874.355996
0.41612118,288,3874.35609
1.1026833,288,3874.356197
0.3962854,288,3874.356296
-0.48459643,288,3874.356414
1.1307487,288,3874.356516
0.94769835,288,3874.356638
0.4996137,288,3874.356745
3.4904134,288,3874.356845
2.0684712,288,3874.35694
1.7087693,288,3874.357045
0.83555484,288,3874.35715
1.4509183,288,3874.357252
-1.0651577,288,3874.357348
1.2312458,288,3874.357443
-1.1443875,288,3874.357548
1.029578,288,3874.357645
0.6431573,288,3874.357744
-0.17218307,288,3874.357839
0.68087834,288,3874.357943
1.7084798,288,3874.358048
0.4375327,288,3874.358153
-0.30111617,288,3874.35825
-0.63975,288,3874.358349
0.22866799,288,3874.358443
0.58571035,288,3874.358544
-0.104117036,288,3874.358638
0.8866211,288,3874.358753
0.09075597,288,3874.358854
-1.0902604,288,3874.358949
-0.37209734,288,3874.359045
-0.4217645,288,3874.359143
1.2622235,288,3874.359256
0.64185673,288,3874.359356
0.10931634,288,3874.359479
-0.34124246,288,3874.359594
0.611625,288,3874.359691
2.059123,288,3874.359792
-0.17372434,288,3874.359887
1.456577,288,3874.359981
1.063849,288,3874.360084
-0.24307528,288,3874.360182
-0.29632947,288,3874.360301
0.44440353,288,3874.360401
-0.17206055,288,3874.360499
0.36966354,288,3874.360599
1.497114,288,3874.360701
-0.033953886,288,3874.360803
0.9814693,288,3874.360901
0.25520408,288,3874.360995
0.7107142,288,3874.361094
-0.8287745,288,3874.361192
-0.19152895,288,4031.303936
-1.7093042,288,4031.304255
0.30504042,288,4031.304422
-1.441699,288,4031.30453
0.6046288,288,4031.304635
1.8256903,288,4031.304739
3.7721305,288,4031.304835
-0.28019902,288,4031.304935
0.66308945,288,4031.305034
-0.348236,288,4031.305138
0.23110631,288,4031.305239
1.0467967,288,4031.305337
1.1921886,288,4031.305433
0.69597447,288,4031.305537
0.44171032,288,4031.305636
-1.0659212,288,4031.305734
1.5040807,288,4031.305828
-0.7761658,288,4031.305925
-0.43566987,288,4031.306023
0.6896349,288,4031.306123
2.1043663,288,4031.306225
1.438747,288,4031.306325
0.9931423,288,4031.306422
1.3229846,288,4031.306522
-0.1018752,288,4031.30662
-0.25233585,288,4031.306716
-0.3973388,288,4031.306811
1.1212871,288,4031.30691
-0.48395565,288,4031.307005
0.36090165,288,4031.307104
-0.15008256,288,4031.307204
0.4294464,288,4031.307334
2.732206,288,4031.307431
1.230699,288,4031.307533
-0.19411018,288,4031.307631
-1.603812,288,4031.307728
-0.1093599,288,4031.307819
-1.4828441,288,4031.307918
-0.10360806,288,4031.308014
-0.79709774,288,4031.308109
0.28008354,288,4031.308227
0.073503025,288,4031.308326
1.094008,288,4031.308423
-1.5307122,288,4031.308524
-0.7068158,288,4031.308625
-1.0020254,288,4031.308721
-0.19474325,288,4031.308815
-0.214978,288,4031.308965
-0.08540297,288,4031.309066
0.3609615,288,4031.309163
-0.859026,288,4031.30926
-0.36979863,288,4031.309358
0.7504868,288,4031.309455
0.12595157,288,4031.309557
0.47728708,288,4031.309654
1.0661294,288,4031.30975
0.6723373,288,4031.309844
2.7724466,288,4031.309944
0.4819742,288,4031.31004
-0.68600065,288,4031.310133
0.513767,288,4031.310232
0.9915259,288,4031.310328
2.6884131,288,4031.310423
-0.5335184,288,4031.31052
2.70917,288,4031.310612
-0.29937878,288,4031.310711
0.054687597,288,4031.310811
0.53957164,288,4031.31091
-0.14595139,288,4031.311005
-0.6154855,288,4031.311105
2.8360617,288,4031.311229
0.6411989,288,4031.311345
0.47456276,288,4031.311451
0.86247516,288,4031.311577
0.59884983,288,4031.311672
2.9875524,288,4031.31177
-1.9425929,288,4031.311865
-0.009329626,288,4031.311963
-0.32389444,288,4031.312076
1.9493734,288,4031.312209
-0.71684104,288,4031.31231
0.8074993,288,4031.312407
2.2216911,288,4031.312503
0.90821874,288,4031.312602
4.3206377,288,4031.312699
0.52758586,288,4031.312794
0.39464393,288,4031.312889
0.096679516,288,4031.312983
-0.63296026,288,4031.31308
0.0975148,288,4031.313183
-0.5647368,288,4031.313281
1.5759908,288,4031.313375
2.830576,288,4031.313496
-0.59936965,288,4031.313621
-0.14305142,288,4031.313753
1.1541295,288,4031.313852
1.7836876,288,4031.313951
3.4046009,288,4031.314054
-1.0589228,288,4031.314164
1.2098336,288,4031.314258
-0.4224111,288,4031.314355
3.1744187,288,4031.314451
0.80658156,288,4031.314545
2.5807981,288,4031.314641
-0.36269498,288,4031.314734
-0.26081195,288,4031.314837
2.8806596,288,4031.314948
1.8915857,288,4031.315049
-1.1232725,288,4031.315156
0.76039517,288,4031.315252
1.4081197,288,4031.315368
0.9106717,288,4031.315464
0.51124775,288,4031.315565
0.20527633,288,4031.315659
1.8377314,288,4031.315755
0.19622043,288,4031.315852
-0.8945786,288,4031.315963
0.1793269,288,4031.316068
2.5820951,288,4031.316166
3.341732,288,4031.316259
-0.51232994,288,4031.316355
-0.7747699,288,4031.316449
-1.2916536,288,4031.316548
0.8177743,288,4031.316645
-0.8531754,288,4031.316746
1.3268037,288,4031.316866
0.8070275,288,4031.316965
0.53689057,288,4031.317061
-0.87350345,288,4031.317155
0.91413736,288,4031.31725
2.082933,288,4031.317343
-0.8077716,288,4031.31744
1.4166799,288,4031.317583
-0.8250252,288,4031.317683
-0.4124102,288,4031.317783
1.5077982,288,4031.317882
0.7181242,288,4031.317978
0.022973817,288,4031.318071
-0.04798083,288,4031.318167
0.49183506,288,4031.318263
2.6565251,288,4031.318363
-0.1153231,288,4031.318456
1.2395947,288,4031.318551
0.58153164,288,4031.318645
0.28699815,288,4031.318739
1.3954161,288,4031.318834
-1.6983454,288,4031.318929
1.7544621,288,4031.319042
-0.34446853,288,4031.319144
0.2042435,288,4031.319239
-0.14146909,288,4031.319334
0.25104615,288,4031.319433
1.7625502,288,4031.319535
0.02599699,288,4031.319632
-0.7839939,288,4031.319726
1.3025302,288,4031.319824
0.14343078,288,4031.319919
1.4665818,288,4031.320018
0.500765,288,4031.320121
-1.3606488,288,4031.320215
0.13340193,288,4031.320312
1.6601136,288,4031.320409
2.1069455,288,4031.320514
-0.4139427,288,4031.320611
0.65489674,288,4031.320704
0.68815804,288,4031.320801
-0.38725263,288,4031.320897
0.115262285,288,4031.320992
-0.12526195,288,4031.32109
-0.6219947,288,4031.321184
3.060834,288,4031.32128
-1.1669805,288,4031.321376
0.6932523,288,4031.321473
0.8000111,288,4031.321571
0.7584758,288,4031.321669
-0.008889284,288,4031.321766
-0.30145305,288,4031.321863
-1.0406259,288,4031.321963
2.6181319,288,4031.322062
1.6814013,288,4031.322165
-0.12755348,288,4031.32226
1.4230144,288,4031.322355
-0.22881909,288,4031.322452
0.74596447,288,4031.322547
0.489801,288,4031.322642
-0.40959322,288,4031.322735
-0.50118226,288,4031.322829
2.2913716,288,4031.322929
-0.080310084,288,4031.323045
0.22549333,288,4031.323142
-1.5857509,288,4031.323238
3.333884,288,4031.323329
1.2810388,288,4031.323426
1.7007244,288,4031.323519
1.769863,288,4031.323614
-0.47009537,288,4031.323709
1.1202177,288,4031.323806
1.0249306,288,4031.323904
0.7799354,288,4031.324018
0.26254448,288,4031.324112
0.9824795,288,4031.324208
0.56685627,288,4031.324303
0.9665495,288,4031.3244
-0.15656771,288,4031.324501
0.7149439,288,4031.324596
-0.49269664,288,4031.324694
2.097387,288,4031.32479
1.6700108,288,4031.324887
0.17281127,288,4031.324979
1.8450322,288,4031.325096
-0.18215834,288,4031.325192
0.8627082,288,4031.325285
0.8883481,288,4031.32538
2.8209789,288,4031.325476
-0.21582793,288,4031.32557
-0.079339646,288,4031.325676
0.54291177,288,4031.325857
-1.0444324,288,4031.325962
0.48122162,288,4031.326058
0.8085747,288,4031.326154
0.84364337,288,4031.32625
-0.26645708,288,4031.326374
-1.4783827,288,4031.326527
2.456746,288,4031.326627
0.92661506,288,4031.326723
0.6873545,288,4031.32684
0.35832158,288,4031.326956
-1.0376537,288,4031.327057
0.08054104,288,4031.327153
-0.9237068,288,4031.327249
0.8320863,288,4031.327361
-0.25207332,288,4031.327482
1.3722891,288,4031.327583
-1.6525846,288,4031.327679
0.49098697,288,4031.327772
4.0464272,288,4031.327868
3.949097,288,4031.327976
1.7032366,288,4031.328075
-0.3347442,288,4031.328223
0.7920611,288,4031.328318
0.93753344,288,4031.328413
0.010902819,288,4031.32851
-0.07298117,288,4031.32861
0.16261968,288,4031.328705
1.8990929,288,4031.328796
2.7865374,288,4031.328903
1.2215134,288,4031.329003
0.17846854,288,4031.329099
1.3111408,288,4031.329193
-0.34916565,288,4031.329286
0.9362173,288,4031.329402
-0.08876271,288,4031.329515
1.726391,288,4031.329629
1.9180996,288,4031.32973
1.0713184,288,4031.329824
0.61332047,288,4031.329921
-0.80063117,288,4185.068639
0.67139363,288,4185.068924
1.3141807,288,4185.069092
0.23067176,288,4185.069202
0.21633168,288,4185.069305
-0.28560144,288,4185.069411
1.4965813,288,4185.069516
-0.7757224,288,4185.069619
1.7909069,288,4185.069722
-0.6314886,288,4185.069833
-0.4192331,288,4185.069945
1.273088,288,4185.070046
0.8358952,288,4185.070152
0.799003,288,4185.07026
-0.305518,288,4185.07036
2.5030794,288,4185.070457
0.8854158,288,4185.070573
1.6792443,288,4185.070676
2.437984,288,4185.07078
-0.45088378,288,4185.07089
1.8259661,288,4185.071012
0.37245014,288,4185.071126
1.1754245,288,4185.071232
1.5364337,288,4185.071409
0.9247984,288,4185.071531
-1.440097,288,4185.07164
1.3996468,288,4185.071747
1.3210146,288,4185.071852
1.0202198,288,4185.071962
0.7706079,288,4185.072067
2.294563,288,4185.072171
2.1476245,288,4185.072277
-0.0035155334,288,4185.072391
0.030759258,288,4185.072501
0.93228805,288,4185.072615
0.03709732,288,4185.072716
-0.104739614,288,4185.072824
1.6488173,288,4185.072933
-0.80088454,288,4185.073042
0.09157305,288,4185.073148
1.2424074,288,4185.073251
0.047576565,288,4185.073354
3.975225,288,4185.073501
0.13061702,288,4185.073626
0.7764199,288,4185.073749
-0.17234674,288,4185.073851
-0.74209493,288,4185.073955
-0.48021454,288,4185.074056
-0.12336188,288,4185.074162
3.1496296,288,4185.074263
3.5523126,288,4185.074363
2.1024556,288,4185.074466
0.9207087,288,4185.074575
0.18538034,288,4185.074681
0.046796385,288,4185.074785
0.32769448,288,4185.074886
-1.1071607,288,4185.074989
2.3001559,288,4185.075099
0.25271052,288,4185.075214
2.140579,288,4185.075319
1.8175565,288,4185.075422
0.1822273,288,4185.075523
-1.5193639,288,4185.07563
0.3373828,288,4185.075738
-1.081435,288,4185.075842
3.176688,288,4185.075943
0.4596486,288,4185.07605
-0.7483163,288,4185.076153
-1.4056748,288,4185.076259
3.1113977,288,4185.07636
-0.032385238,288,4185.076461
1.6750381,288,4185.076567
2.0176616,288,4185.076697
1.2163322,288,4185.076801
1.5184084,288,4185.076911
0.83916765,288,4185.07702
2.651196,288,4185.077126
0.022981226,288,4185.077236
2.0104759,288,4185.077355
-0.043041058,288,4185.078147
1.3315173,288,4185.078274
-0.6955656,288,4185.078389
3.030812,288,4185.078547
0.04189836,288,4185.078659
