#{"t_start": 1747930012.9276688, "env_id": "None"}
r,l,t
-0.06713505,288,204.286309
0.902112,288,204.286316
-1.3587693,288,204.286323
0.44257206,288,204.28633
-0.008359998,288,204.286337
0.93372166,288,204.286345
0.46870464,288,204.286351
0.68207586,288,204.286358
0.52570635,288,204.286364
0.4981826,288,204.28637
-0.075589575,288,204.286377
-0.42359394,288,204.286383
2.1188745,288,204.286389
-0.13810116,288,204.286396
1.0726107,288,204.286402
0.6761309,288,204.286408
0.11076721,288,204.286416
0.9509101,288,204.286423
1.0065949,288,204.28643
-0.67472124,288,398.257686
-0.54975706,288,398.257759
-0.93408304,288,398.257807
0.6451086,288,398.257816
-0.101570345,288,398.257824
-1.3096077,288,398.257833
-0.30577964,288,398.25784
-0.21876197,288,398.257858
0.55987,288,398.257885
3.5948837,288,398.257895
-1.0381866,288,398.257904
0.6329109,288,398.257915
3.2603626,288,398.257924
-0.8115742,288,398.257931
0.71536607,288,398.257938
-0.11667147,288,398.257946
0.75772774,288,398.257954
1.1228784,288,398.257961
5.102506,288,398.257969
0.6594902,288,398.257976
0.44335085,288,398.257983
0.5950529,288,398.257991
0.8906715,288,398.257998
0.63815755,288,398.258005
1.5806063,288,398.258015
0.24381454,288,398.258023
-0.52738017,288,398.258031
-1.5773883,288,398.258038
4.334977,288,398.258045
-0.25920615,288,398.258053
-0.44786084,288,398.258061
-0.70338225,288,398.258068
0.07353676,288,398.258075
-1.1032791,288,398.258083
1.0163945,288,398.25809
-0.45132393,288,398.258098
-1.171057,288,398.258105
1.210475,288,398.258112
-0.69427305,288,398.258119
-0.087065466,288,398.258126
-0.7925267,288,398.258134
-0.72845536,288,398.258141
0.53776175,288,398.258148
-0.045786493,288,398.258155
0.980329,288,398.258162
1.346205,288,398.258169
0.7211597,288,398.258176
-0.22904623,288,398.258184
-1.144567,288,398.258191
-1.0777917,288,398.258209
0.6391183,288,398.258215
0.4943813,288,398.258221
-0.7644351,288,398.258229
-0.1296597,288,398.258235
0.8030225,288,398.258243
2.604513,288,398.258249
0.43715042,288,398.258255
-0.5977696,288,398.258262
0.04633159,288,398.258268
0.58367985,288,398.258274
-0.6736602,288,398.25828
1.4965612,288,398.258287
0.022645516,288,398.258293
-1.1959999,288,398.2583
1.262873,288,398.258307
1.8878307,288,398.258313
-0.5651879,288,398.25832
-0.65417254,288,398.258326
-0.016357072,288,398.258332
1.604689,288,398.258339
1.8165269,288,398.258346
-0.3658909,288,398.258352
-0.8096246,288,398.258359
-0.7379944,288,398.258365
0.32423148,288,398.258372
0.5335438,288,398.258379
-1.0636581,288,398.258385
-0.73128474,288,398.258391
2.2692425,288,398.258398
-0.25567997,288,398.258404
-0.7931914,288,398.258411
-1.0950905,288,398.258417
-0.4126718,288,398.258424
-0.05328615,288,398.25843
0.62084454,288,398.258436
-0.743345,288,398.258442
0.122560106,288,398.258449
-1.3560793,288,398.258456
0.20416008,288,398.258463
-1.1462475,288,398.258469
0.8810396,288,398.258476
0.84442776,288,398.258482
-0.9586516,288,398.258488
-0.11534227,288,398.258494
0.21012606,288,398.258501
2.0214756,288,398.258507
0.13123398,288,398.258514
1.8652313,288,398.258521
2.0516744,288,398.258528
0.05624969,288,398.258534
1.6556288,288,398.258541
-0.1916461,288,398.258547
0.8844921,288,398.258554
2.5232117,288,398.25856
4.6475534,288,398.258567
3.817036,288,398.258573
2.338105,288,398.258579
1.4893978,288,398.258586
0.09568816,288,398.258592
1.2111886,288,398.258599
1.3872212,288,398.258605
-0.21019372,288,398.258611
-0.012436141,288,398.258618
-0.88529235,288,398.258625
-1.1060435,288,398.258631
0.6781415,288,398.258637
1.1372789,288,398.258644
-0.74662507,288,398.25865
-1.221117,288,398.258658
1.6937904,288,398.258664
1.9317486,288,398.258671
-0.56517875,288,398.258677
-0.32087436,288,398.258684
-0.088936344,288,398.25869
-0.077965796,288,398.258697
-1.8001922,288,398.258703
0.84517133,288,398.258709
3.2171676,288,398.258715
-0.7754582,288,398.258721
-0.2112922,288,398.258728
-0.7747809,288,398.258734
-0.8210845,288,398.25874
1.2058728,288,398.258746
-0.47150403,288,398.258753
1.1898704,288,398.258759
0.28785256,288,398.258765
0.59700847,288,398.258772
-0.28444323,288,398.258778
-0.007342704,288,398.258784
2.5632715,288,398.258791
-1.9210311,288,398.258799
0.031454064,288,398.258806
2.1368623,288,398.258812
-0.22048564,288,398.258819
-0.027424028,288,398.258825
-1.0660492,288,398.258832
1.2213022,288,398.258838
-0.11399429,288,398.258851
-1.6405879,288,398.258859
-0.60750645,288,398.258866
0.840581,288,398.258873
-0.9639412,288,398.258879
1.1802866,288,398.258885
-1.4928519,288,398.258892
-0.9606087,288,398.258898
-0.74392825,288,398.258904
2.3145974,288,398.258911
-0.26021135,288,398.258917
-0.7584726,288,398.258924
0.31254798,288,398.25893
0.552421,288,398.258936
0.055446524,288,398.258943
-0.43012246,288,398.258949
1.4161384,288,398.258956
-0.5952828,288,398.258963
-0.21297981,288,398.258969
0.02038621,288,398.258975
-0.3528256,288,398.258981
-0.041134633,288,398.258988
-1.4498123,288,398.258994
-1.3876065,288,398.259001
0.27339906,288,398.259007
-1.520799,288,398.259014
0.24264167,288,398.25902
-0.7151299,288,398.259026
-0.8367889,288,398.259033
-0.4116622,288,398.259039
-1.5514716,288,398.259045
1.142883,288,398.259052
-0.09367551,288,398.259058
3.341725,288,398.259064
0.80547243,288,398.259071
-1.6917051,288,398.259077
-1.0800756,288,398.259083
-0.91320246,288,398.259091
0.9697198,288,398.259097
-0.69323397,288,398.259104
0.40219492,288,398.25911
-0.90898156,288,398.259117
0.9272331,288,398.259123
1.265724,288,398.259129
-0.7393594,288,398.259136
1.2475369,288,398.259142
-0.012292033,288,398.259148
-0.025367085,288,398.259155
-0.94911003,288,398.259161
-1.2619383,288,398.259167
-0.8516779,288,398.259174
0.54794693,288,398.25918
0.12907848,288,398.259186
-1.8979496,288,398.259193
1.0177635,288,398.259199
-0.47706556,288,398.259211
-0.08110094,288,398.259219
2.1654568,288,398.259225
0.51860934,288,398.259233
-0.5681395,288,398.259239
0.073536664,288,398.259246
0.9092303,288,398.259252
-0.06740928,288,398.259259
0.08053158,288,398.259265
1.0458788,288,398.259271
-0.5866384,288,398.259277
0.07238027,288,398.259284
0.49896038,288,398.25929
1.3992158,288,398.259296
-1.9073117,288,398.259303
0.504606,288,398.25931
-0.8343683,288,398.259316
-0.075196534,288,398.259323
-0.5225446,288,398.25933
0.8271827,288,398.259336
-1.1409782,288,398.259342
1.5963446,288,398.259349
1.3957729,288,398.259355
0.7420681,288,398.259362
-1.0268148,288,398.259368
-0.89873457,288,398.259376
2.2750397,288,398.259383
0.3349278,288,398.259389
0.14072967,288,398.259396
0.31269425,288,398.259403
0.73457944,288,398.259409
1.2721701,288,398.259415
0.299166,288,398.259422
1.826363,288,398.259433
-1.3095448,288,398.259439
3.5693336,288,398.259448
0.019637385,288,398.259454
0.8125455,288,398.259461
-0.8245842,288,398.259468
1.2635242,288,398.259474
-0.71231216,288,398.25948
2.853183,288,398.259487
1.2683147,288,398.259494
-0.94376516,288,398.259501
-0.7283017,288,398.259507
-1.3643788,288,398.259514
1.5061696,288,398.259523
-1.2867497,288,398.259529
0.43446305,288,398.259536
-1.4627037,288,398.259542
0.8084597,288,398.259549
2.0967934,288,398.259555
-0.46345523,288,398.259561
4.4200583,288,398.259568
4.7705793,288,593.56004
0.115808465,288,593.560105
1.3997811,288,593.560154
-0.27749553,288,593.560163
1.1263007,288,593.560171
-1.8088182,288,593.560178
0.005813228,288,593.560185
0.7693289,288,593.560194
-0.61383325,288,593.560202
-0.021234702,288,593.560209
-0.54279006,288,593.560217
1.12334,288,593.560224
1.2713753,288,593.560231
-0.26502767,288,593.560238
0.017320223,288,593.560245
0.5999122,288,593.560252
0.15353504,288,593.560259
0.13001053,288,593.560266
-1.8074411,288,593.560276
0.768178,288,593.560282
-0.38368025,288,593.560291
0.17911385,288,593.560298
-0.78849727,288,593.560305
-0.8633329,288,593.560312
0.0010440657,288,593.560319
-0.7626673,288,593.560326
1.4130583,288,593.560333
1.178715,288,593.56034
0.046290472,288,593.560347
1.345674,288,593.560354
-0.5370291,288,593.560361
-0.26497504,288,593.560368
1.1027583,288,593.560375
1.2009482,288,593.560382
-0.22433695,288,593.56039
-0.10509154,288,593.560397
-0.6178172,288,593.560403
0.70769507,288,593.56041
0.08320072,288,593.560417
-0.0651929,288,593.560424
0.36399356,288,593.560431
-0.28700128,288,593.560442
1.9148031,288,593.56045
-0.81736153,288,593.560457
0.41970256,288,593.560465
-1.1301413,288,593.560472
0.112406924,288,593.560479
0.025433956,288,593.560486
-0.8178926,288,593.560493
0.10283322,288,593.560501
1.1887171,288,593.560508
0.70572174,288,593.560514
0.9983703,288,593.560522
-1.2352632,288,593.560529
-1.8748467,288,593.560537
-1.3514706,288,593.560544
0.94226813,288,593.560551
-0.45711777,288,593.560558
-1.4062068,288,593.560565
0.14453109,288,593.560572
-0.54296905,288,593.560579
-0.61219436,288,593.560586
3.4173427,288,593.560593
1.0277175,288,593.5606
0.0104150595,288,593.560607
-0.70101905,288,593.560615
-0.3835968,288,593.560622
0.7174158,288,593.560628
-1.1148294,288,593.560635
1.019149,288,593.560642
-0.21191837,288,593.560649
-0.03901296,288,593.560656
-0.74604034,288,593.560663
3.5713456,288,593.56067
0.87664896,288,593.560678
1.5349507,288,593.560685
0.74640983,288,593.560692
-0.46917385,288,593.560699
0.9687918,288,593.560706
0.06781553,288,593.560713
0.0039495174,288,593.56072
1.6487236,288,593.560727
0.21124588,288,593.560735
-0.9359071,288,593.560741
-0.26092345,288,593.560748
-0.53757155,288,593.560755
-0.77519923,288,593.560762
1.7805542,288,593.560769
0.6168084,288,593.560776
0.48118064,288,593.560782
0.2703013,288,593.560789
3.5673506,288,593.560796
-0.19525792,288,593.560803
-0.29622304,288,593.56081
2.5106688,288,593.560817
0.015659615,288,593.560825
-1.6446313,288,593.560832
0.2104926,288,593.560839
0.99398327,288,593.560852
0.29818663,288,593.560874
-1.322173,288,593.560881
-0.7799256,288,593.560887
0.65940773,288,593.560893
0.744861,288,593.560899
2.0042305,288,593.560905
0.6036693,288,593.560911
-1.0493052,288,593.560917
0.66344565,288,593.560923
0.5674187,288,593.560929
-0.21380733,288,593.560935
1.0273046,288,593.560943
0.4015148,288,593.560949
-0.9294534,288,593.560956
0.9603061,288,593.560961
0.06327262,288,593.560968
0.33861253,288,593.560974
1.7309246,288,593.56098
-0.82874274,288,593.560986
2.3259456,288,593.560992
-1.476848,288,593.561
0.58555204,288,593.561007
1.2788792,288,593.561013
1.1106186,288,593.561021
1.790583,288,593.561027
0.31745514,288,593.561033
-0.30396783,288,593.561039
-0.71469665,288,593.561045
0.5379884,288,593.561051
0.7137397,288,593.561057
1.4240066,288,593.561063
1.1513433,288,593.561069
1.1407528,288,593.561075
0.6890378,288,593.561081
0.6780705,288,593.561089
0.22756045,288,593.561095
-0.1734291,288,593.561101
-1.0993176,288,593.561107
0.40355968,288,593.561114
-0.64628434,288,593.561119
0.19384302,288,593.561126
0.46150512,288,593.561132
-0.3387221,288,593.561138
0.69546264,288,593.561146
0.8792266,288,593.561152
0.91513807,288,593.561159
-0.2721257,288,593.561167
0.26561597,288,593.561173
-0.94127244,288,593.561179
2.1940866,288,593.561185
1.3936102,288,593.561191
0.34733978,288,593.561198
-0.998119,288,593.561203
-0.4424508,288,593.561209
-1.2566981,288,593.561215
1.0083488,288,593.561221
-0.5623382,288,593.561228
0.31849742,288,593.561235
2.2180412,288,593.561242
0.66596544,288,593.561247
-1.0087386,288,593.561254
0.0128665995,288,593.56126
-0.79598534,288,593.561266
-1.2009218,288,593.561272
-1.1321092,288,593.561278
0.6132377,288,593.561284
1.0050381,288,593.561291
0.5134654,288,593.561298
-0.90053886,288,593.561304
-0.07959257,288,593.561312
1.4480491,288,593.561319
0.60594994,288,593.561324
1.6666034,288,593.561331
0.7740747,288,593.561337
-1.3235362,288,593.561343
0.1887794,288,593.561349
-1.4702568,288,593.561355
1.1721954,288,593.561361
-0.51342624,288,593.561367
-0.026414245,288,593.561373
0.8811411,288,593.561383
1.5002301,288,593.56139
-0.4488362,288,593.561396
-0.15742593,288,593.561402
-0.33123738,288,593.561408
2.4120235,288,593.561414
-0.21894567,288,593.56142
-0.10407915,288,593.561428
2.4501278,288,593.561434
0.36178976,288,593.56144
0.15693478,288,593.561446
-0.3185377,288,593.561452
1.1310087,288,593.56146
0.95225686,288,593.561466
0.27445874,288,593.561472
-0.5473287,288,593.561478
-0.36329806,288,593.561484
-0.9742893,288,593.56149
-1.2873703,288,593.561496
0.19957575,288,593.561504
1.7196987,288,593.561511
1.7148404,288,593.561517
2.3681676,288,593.561523
-1.7168856,288,593.561531
-1.358579,288,593.561538
1.7359622,288,593.561544
-1.2474306,288,593.56155
2.6121533,288,593.561556
3.089845,288,593.561562
-1.2327266,288,593.561569
-0.70358497,288,593.561576
-1.4873316,288,593.561582
-0.37631375,288,593.561588
-0.03751897,288,593.561594
1.6774307,288,593.5616
0.76609385,288,593.561608
1.9337329,288,593.561615
2.0404425,288,593.561621
1.4783434,288,593.561627
0.3119215,288,593.561633
0.20639381,288,593.561639
0.123489976,288,593.561646
2.154106,288,593.561652
-0.9483128,288,593.561658
-0.35367143,288,593.561664
0.5095684,288,593.56167
-0.088980265,288,593.561678
-0.6734407,288,593.561685
-0.5234349,288,593.561691
1.6253842,288,593.561697
0.24935311,288,593.561703
1.9169999,288,593.561712
-0.76606935,288,593.561718
-0.3821868,288,593.561724
-0.60710007,288,593.56173
1.118151,288,593.561736
-0.15114757,288,593.561742
-1.3510742,288,593.561748
1.7429338,288,593.561756
0.22395371,288,593.561762
1.7119575,288,593.561768
0.3069205,288,593.561774
-0.3348357,288,593.56178
1.6400789,288,593.561786
0.3081648,288,593.561792
-0.8188522,288,593.561798
-1.1146156,288,593.561803
0.13021876,288,593.56181
-0.9707739,288,593.561816
2.4330816,288,593.561824
-0.5389811,288,593.56183
-0.16226451,288,593.561836
-0.70920205,288,593.561842
0.29918072,288,593.561862
-0.022528443,288,593.561868
2.3912296,288,593.561875
0.15019241,288,593.561881
0.40788168,288,791.428399
-1.1340016,288,791.428478
0.40390372,288,791.428534
