#{"t_start": 1747986995.100196, "env_id": "None"}
r,l,t
2.0285456,288,248.761815
1.1886624,288,248.761821
1.4386125,288,248.761826
0.1920542,288,297.171746
1.6914403,288,297.171816
-0.7473048,288,297.171828
0.0026929174,288,297.171836
-0.50628084,288,297.171844
0.3968126,288,297.171851
0.5253258,288,297.171857
0.4086206,288,297.171864
0.5382119,288,297.171871
2.12405,288,297.171878
-0.17165644,288,297.171885
-0.6313749,288,297.171891
1.1514844,288,297.171898
1.27363,288,297.171905
-0.044298377,288,297.171911
0.016517079,288,297.171919
0.26358902,288,297.171926
-1.162689,288,297.171932
-0.012214685,288,297.171939
0.4833572,288,297.171946
-0.714493,288,297.171952
-0.86046165,288,297.171959
0.38691533,288,297.171965
-0.3163925,288,297.171972
0.21254766,288,297.171978
2.7123795,288,297.171985
-0.9000335,288,297.171991
-0.47590318,288,297.171998
0.072694965,288,297.172004
-0.47861627,288,297.172011
3.6357667,288,297.172018
0.47460797,288,297.172024
0.1012567,288,297.172031
-0.53969854,288,297.172037
0.23353699,288,297.172044
0.92439646,288,297.17205
2.9729812,288,297.172057
-0.43868074,288,297.172064
0.53789306,288,297.172071
-1.0603172,288,297.172077
1.8394551,288,297.172084
1.6065432,288,297.172091
2.4372385,288,297.172097
0.34399015,288,297.172103
1.6474265,288,297.17211
-0.10474272,288,297.172116
-0.012071643,288,297.172123
1.310694,288,297.172129
0.5684329,288,297.172136
1.46475,288,297.172142
0.43285465,288,297.172149
1.1263007,288,297.172155
0.045108084,288,297.172162
1.4148821,288,297.172168
0.844174,288,297.172175
-0.43640473,288,297.172181
0.5117219,288,297.172188
-0.3632659,288,297.172194
0.6878212,288,297.1722
1.1296521,288,297.172207
-0.076753125,288,297.172213
-0.12682201,288,297.17222
0.6748929,288,297.172226
0.49044278,288,297.172233
0.5864702,288,345.631888
0.47389346,288,345.631958
-0.5896883,288,345.63197
-0.7804098,288,345.631979
1.9403868,288,345.631986
-0.28275743,288,345.631993
0.7362393,288,345.632
0.31104743,288,345.632007
0.05448142,288,345.632014
0.7974515,288,345.632021
-1.3178818,288,345.632028
-0.12713946,288,345.632035
0.45583475,288,345.632041
-0.18471426,288,345.632048
-0.45812556,288,345.632054
0.38125804,288,345.63206
1.0590394,288,345.632069
0.6939344,288,345.632076
0.784488,288,345.632082
0.049917962,288,345.632088
0.03505858,288,345.632094
-0.22614586,288,345.632101
1.9715786,288,345.632107
-0.45341724,288,345.632113
-0.23721662,288,345.63212
-0.14356497,288,345.632126
-1.1836101,288,345.632133
-0.77953464,288,345.63214
-0.9973368,288,345.632146
-0.7671537,288,345.632153
0.6170883,288,345.632159
0.7346417,288,345.632165
1.7440121,288,345.632171
0.005636952,288,345.632177
0.611151,288,345.632184
1.2701441,288,345.63219
-0.2837092,288,345.632197
-0.026952252,288,345.632204
0.38103318,288,345.632211
0.75519,288,345.632218
-0.14266759,288,345.632224
0.20282686,288,345.63223
1.5812198,288,345.632237
-1.828115,288,345.632243
-0.0659848,288,345.63225
2.3253403,288,345.632256
-0.19235872,288,345.632262
-0.8493006,288,345.632268
-0.30748722,288,345.632274
-0.38434073,288,345.632281
0.4976763,288,345.632288
-0.84968954,288,345.632294
-0.19834176,288,345.632301
0.10539832,288,345.632307
2.2543087,288,345.632313
0.50098944,288,345.632324
0.059922848,288,345.632332
-0.07772349,288,345.632338
0.4930545,288,345.632345
2.3467715,288,345.632351
-0.51799667,288,345.632357
-0.0625034,288,345.632364
0.7935008,288,345.63237
0.8563892,288,345.632376
0.6711664,288,394.375054
1.7419225,288,394.375126
-0.5601767,288,394.375139
0.74134755,288,394.375146
-0.14312404,288,394.375153
1.0355493,288,394.375162
1.185754,288,394.37517
-0.031471796,288,394.375176
1.2078558,288,394.375183
0.6326988,288,394.37519
1.4205494,288,394.375197
-0.5626017,288,394.375203
-1.232018,288,394.37521
0.45548666,288,394.375216
5.040636,288,394.375233
-0.9527,288,394.37524
3.1171842,288,394.375246
1.9258822,288,394.375252
1.672782,288,394.375258
0.3325539,288,394.375264
1.3756464,288,394.37527
2.5270998,288,394.375276
1.7616496,288,394.375282
0.8021063,288,394.375288
1.7948574,288,394.375293
1.1358904,288,394.375299
4.964508,288,394.375305
3.704679,288,394.375311
1.1907597,288,394.375316
0.060360797,288,394.375329
1.3606935,288,394.375335
2.5979235,288,394.375341
-0.53712726,288,394.375347
0.5200445,288,394.375353
2.1767452,288,394.375359
0.67641264,288,394.375365
1.9063735,288,394.375371
-0.7582525,288,394.375377
2.346339,288,394.375383
1.2350596,288,394.37539
-0.033956714,288,394.375396
0.3892358,288,394.375402
1.9355783,288,394.375408
-0.9462602,288,394.375414
0.14801204,288,394.37542
2.359687,288,394.375426
0.14752865,288,394.375432
5.269819,288,394.375438
2.1897266,288,394.375444
0.8102967,288,394.37545
1.205851,288,394.375456
2.1569955,288,394.375462
0.86312383,288,394.375468
0.094031714,288,394.375474
0.33375216,288,394.37548
1.7925693,288,394.375486
1.0788262,288,394.375492
2.6279557,288,394.375498
1.7727903,288,394.375504
1.5756406,288,394.37551
-0.35631347,288,394.375516
1.9459268,288,394.375522
2.6542017,288,394.375528
-0.1891785,288,394.375535
3.222966,288,442.719388
1.2210956,288,442.719457
-0.18987264,288,442.719469
3.4974146,288,442.719478
3.438962,288,442.719486
3.1693408,288,442.719493
1.4576623,288,442.7195
0.67998034,288,442.719507
2.0043328,288,442.719514
1.1670374,288,442.719521
-0.1656647,288,442.719528
0.6909564,288,442.719534
-0.30803746,288,442.719541
2.6275475,288,442.719548
3.226453,288,442.719554
1.279484,288,442.719561
1.1708589,288,442.719568
0.38477224,288,442.719574
-1.3878671,288,442.71958
1.6100626,288,442.719587
0.102743216,288,442.719594
2.002902,288,442.7196
1.1887801,288,442.719607
-0.003880809,288,442.719614
0.1979883,288,442.719621
0.18389969,288,442.719628
0.03678392,288,442.719634
-0.795316,288,442.719641
0.74159515,288,442.719647
2.3179128,288,442.719654
2.507162,288,442.719661
3.2323527,288,442.719667
0.6219828,288,442.719674
1.5667539,288,442.71968
3.128722,288,442.719687
1.2450504,288,442.719693
0.5643127,288,442.719699
1.3745553,288,442.719706
0.39684063,288,442.719712
1.8702863,288,442.719719
-0.13373211,288,442.719725
0.16031072,288,442.719732
0.17319931,288,442.719738
-0.6893152,288,442.719745
-0.17309226,288,442.719751
3.3304067,288,442.719758
1.9972471,288,442.719765
1.1209633,288,442.719771
2.8970706,288,442.719778
-1.435949,288,442.719784
-1.2062186,288,442.71979
0.8034294,288,442.719797
0.6960031,288,442.719804
1.5116646,288,442.71981
1.7364678,288,442.719817
-0.6939369,288,442.719823
1.2781295,288,442.71983
0.33625886,288,442.719836
0.21917476,288,442.719843
0.92346966,288,442.71985
-0.53805894,288,442.719856
-0.99430597,288,442.719863
1.2452986,288,442.719871
-0.61143744,288,442.719877
1.1117669,288,491.049722
-0.5899544,288,491.049792
0.71385366,288,491.049804
2.211138,288,491.049813
2.0268686,288,491.04982
0.7982097,288,491.049827
1.9698893,288,491.049834
1.1952052,288,491.04984
0.9144084,288,491.049847
1.7303447,288,491.049853
0.4705962,288,491.04986
-0.61650693,288,491.049869
0.26137093,288,491.049875
0.058069214,288,491.049882
0.15508059,288,491.049889
0.88149744,288,491.049896
0.53868747,288,491.049902
0.38483274,288,491.049908
1.8202473,288,491.049915
-1.2896428,288,491.049922
-1.0965427,288,491.049928
2.101066,288,491.049935
2.744017,288,491.049941
1.7681851,288,491.049947
-1.1336404,288,491.049953
-0.051671352,288,491.04996
0.6779362,288,491.049967
0.396006,288,491.049973
0.8580539,288,491.049979
-0.31264558,288,491.049985
0.40252614,288,491.049992
-0.28176498,288,491.049998
1.1199937,288,491.050005
-0.14517927,288,491.050011
-0.37059802,288,491.050018
0.11741832,288,491.050024
1.4068958,288,491.05003
2.5063224,288,491.050036
1.792684,288,491.050042
4.388889,288,491.050048
1.6994327,288,491.050055
0.58007765,288,491.050061
1.106922,288,491.050078
1.1771048,288,491.050084
2.77572,288,491.05009
-0.44952202,288,491.050096
0.9277253,288,491.050102
-0.017749263,288,491.050107
0.4462498,288,491.050113
1.3292454,288,491.050119
1.2966136,288,491.050124
1.8860744,288,491.05013
0.69372785,288,491.050135
1.1910739,288,491.05014
0.33170784,288,491.050146
1.5518988,288,491.050151
0.95243996,288,491.050157
-0.69572407,288,491.050162
1.2417196,288,491.050168
1.9477853,288,491.050173
3.5356457,288,491.050179
1.4874337,288,491.050184
1.1917875,288,491.050189
