#{"t_start": 1747919664.0663974, "env_id": "None"}
r,l,t
0.91405576,288,19002.579673
0.6839833,288,19002.57968
1.2144599,288,19002.579686
1.5303198,288,19002.579693
1.0623219,288,19002.579701
0.8400146,288,19002.579708
1.4185913,288,19002.579714
2.3583376,288,19002.579721
0.100528225,288,19002.579727
1.0069467,288,19002.579734
1.4481798,288,19002.579741
1.6717958,288,19002.579747
2.2371626,288,19002.579754
1.12118,288,19002.579761
1.888263,288,19002.579768
0.2452945,288,19002.579776
3.0235968,288,19002.579783
3.530704,288,19002.57979
1.8778836,288,19002.579797
2.4691947,288,19002.579804
1.6036211,288,19002.579811
1.7578452,288,19002.579818
4.1456785,288,19002.579824
1.1792417,288,19002.579831
2.1478732,288,19002.579838
2.023896,288,19002.579845
1.8496997,288,19002.579852
0.22650056,288,19002.579859
2.0417144,288,19002.579865
3.624667,288,19002.579872
1.8081505,288,19002.57988
2.2167876,288,19002.579886
2.822394,288,19002.579893
1.0120862,288,19002.5799
3.1080143,288,19002.579906
3.5487607,288,19002.579913
0.5986196,288,19002.57992
0.7507384,288,19002.579926
2.907405,288,19002.579933
2.6036603,288,19002.57994
1.757173,288,19002.579947
1.2125767,288,19002.579953
1.6997343,288,19002.57996
2.4421828,288,19002.579966
1.4665356,288,19002.579972
2.9261334,288,19002.579979
2.429108,288,19002.579985
3.121105,288,19002.579992
1.3628944,288,19002.579998
2.4505439,288,19002.580005
2.6364605,288,19097.453395
0.7824714,288,19097.453477
1.3305806,288,19097.453491
2.3756635,288,19097.453517
0.38670874,288,19097.453526
1.0167286,288,19097.453535
2.2473822,288,19097.453543
2.8457632,288,19097.453551
1.5306567,288,19097.453559
1.6015041,288,19097.453567
1.721482,288,19097.453575
0.6541257,288,19097.453583
1.4099247,288,19097.453591
1.2739265,288,19097.453598
2.8415804,288,19097.453606
0.8228189,288,19097.453614
1.2632328,288,19097.453622
0.6491376,288,19097.45363
2.5456424,288,19097.453638
1.2804497,288,19097.453645
1.5517603,288,19097.453653
4.3626633,288,19097.453661
1.7011722,288,19097.453668
2.3206964,288,19097.453676
1.8680335,288,19097.453684
2.1618223,288,19097.453691
0.28842375,288,19097.453699
1.2976676,288,19097.453706
2.6957579,288,19097.453714
1.9651917,288,19097.453722
2.3936334,288,19097.453731
1.6446568,288,19097.453739
0.92005104,288,19097.453748
4.005603,288,19097.453755
1.9218317,288,19097.453763
1.8980961,288,19097.453771
2.833624,288,19097.453779
0.8915471,288,19097.453786
2.2145984,288,19097.453794
1.0772645,288,19097.453801
0.46087542,288,19097.453808
1.7629279,288,19097.453816
1.938508,288,19097.453824
2.301923,288,19097.453831
2.1477122,288,19097.453839
1.971369,288,19097.453846
1.3515668,288,19097.453854
0.66033006,288,19097.453862
1.3181765,288,19097.45387
1.0259912,288,19097.453877
3.1122513,288,19097.453885
4.271192,288,19097.453892
2.4381115,288,19097.4539
0.8374193,288,19097.453908
0.33118522,288,19097.453916
0.13840428,288,19097.453924
1.4100559,288,19097.453931
1.3907312,288,19097.453939
2.2442002,288,19097.453947
1.504158,288,19097.453954
0.77309275,288,19097.453961
1.9374684,288,19097.453969
2.809768,288,19097.453977
2.3540409,288,19097.453984
2.8339946,288,19097.453992
1.7917908,288,19097.454
1.8636103,288,19097.454008
1.4175345,288,19097.454015
1.1344905,288,19097.454023
1.8732909,288,19097.454031
2.6717088,288,19097.45404
3.460779,288,19097.454049
1.6949271,288,19097.454056
2.767928,288,19097.454064
1.3660104,288,19097.454071
1.4041173,288,19097.454078
2.7390244,288,19097.454087
1.1653181,288,19097.454094
1.5781847,288,19097.454102
2.5854812,288,19097.454109
0.7499042,288,19097.454123
1.1166139,288,19097.454132
2.0002563,288,19097.454141
1.9991866,288,19097.454149
1.2304337,288,19097.454157
0.49141952,288,19097.454165
1.7846363,288,19097.454173
3.6877563,288,19097.45418
2.748738,288,19097.454188
1.3823326,288,19097.454195
1.0471,288,19097.454203
0.7979906,288,19097.454212
2.4234126,288,19097.45422
1.4053091,288,19097.454228
1.2191223,288,19097.454236
1.6194298,288,19097.454244
1.6937336,288,19097.454268
1.87614,288,19097.454276
1.7343765,288,19097.454283
2.7403293,288,19097.454289
1.2788122,288,19097.454297
3.031861,288,19097.454304
0.25596446,288,19097.45431
2.7601619,288,19097.454318
1.2132759,288,19097.454324
1.57615,288,19097.454331
3.291567,288,19097.454339
1.2133659,288,19097.454345
3.1082187,288,19097.454352
2.3734884,288,19097.454359
1.4982967,288,19097.454365
1.5053914,288,19097.454372
1.5394791,288,19097.454379
1.2725397,288,19097.454385
1.670516,288,19097.454391
2.2402456,288,19097.454398
2.4901512,288,19097.454405
2.0639203,288,19097.454412
1.7233646,288,19097.454418
1.929419,288,19097.454424
1.3613865,288,19097.454431
0.5121283,288,19097.454438
1.7343917,288,19097.454444
1.7346014,288,19097.454451
1.8784701,288,19097.454458
1.6170276,288,19097.454464
3.7036173,288,19097.454471
2.5656803,288,19097.454478
2.8494885,288,19743.445376
2.5221338,288,19743.445451
3.1724756,288,19743.445465
1.6254499,288,19743.44549
1.5148542,288,19743.445499
3.9152782,288,19743.445508
0.5152849,288,19743.445516
1.3399866,288,19743.445524
2.7028568,288,19743.445532
1.9208087,288,19743.44554
1.8926814,288,19743.445548
1.8070035,288,19743.445555
2.8890922,288,19743.445563
3.1329994,288,19743.445571
3.2339063,288,19743.445579
2.0022712,288,19743.445586
0.8631658,288,19743.445593
2.892348,288,19743.445601
1.0087233,288,19743.445608
3.5110953,288,19743.445616
2.0809987,288,19743.445623
1.8634015,288,19743.445631
1.3752822,288,19743.445638
1.2323297,288,19743.445646
1.7766056,288,19743.445653
0.9488217,288,19743.44566
2.9583695,288,19743.445668
0.7511575,288,19743.445675
1.4034271,288,19743.445683
1.7624453,288,19743.445691
1.5743265,288,19743.445698
1.3051739,288,19743.445706
0.81821346,288,19743.445714
1.3066578,288,19743.445722
1.4797567,288,19743.445729
2.7351086,288,19743.445738
2.2407377,288,19743.445746
2.7090814,288,19743.445754
2.6735227,288,19743.445761
2.5181508,288,19743.445769
3.8271961,288,19743.445777
6.243944,288,19743.445784
2.3409162,288,19743.445792
3.8341877,288,19743.445799
0.82125974,288,19743.445807
1.1630514,288,19743.445815
3.5688767,288,19743.445822
3.2141464,288,19743.44583
1.2555287,288,19743.445837
2.7940226,288,19743.445845
1.7189409,288,19743.445853
1.9007902,288,19743.445861
0.25390977,288,19743.445868
2.6754827,288,19743.445877
1.7429813,288,19743.445884
1.3049206,288,19743.445892
1.9513452,288,19743.445899
1.5954973,288,19743.445907
4.2673054,288,19743.445914
1.3816941,288,19743.445922
1.6266271,288,19743.44593
2.152447,288,19743.445937
1.1342429,288,19743.445945
3.1433284,288,19743.445952
2.0541346,288,19743.445959
3.5986676,288,19743.445967
